Year	Station	Annual_DIN_flux	precip	precip_JJAS	precip_JAS	precip_JASO	precip_ASO	pre_gt_10	pre_gt_20	pre_gt_10_JJAS	pre_gt_20_JJAS	pre_gt_10_JAS	pre_gt_20_JAS	pre_gt_10_JASO	pre_gt_20_JASO	pre_gt_10_ASO	pre_gt_20_ASO	R90pTOT	R95pTOT	R99pTOT	R90pTOT_JJAS_1	R95pTOT_JJAS_1	R99pTOT_JJAS_1	R90pTOT_JAS_1	R95pTOT_JAS_1	R99pTOT_JAS_1	R90pTOT_JASO_1	R95pTOT_JASO_1	R99pTOT_JASO_1	R90pTOT_ASO_1	R95pTOT_ASO_1	R99pTOT_ASO_1	R90pTOT_JJAS_2	R95pTOT_JJAS_2	R99pTOT_JJAS_2	R90pTOT_JAS_2	R95pTOT_JAS_2	R99pTOT_JAS_2	R90pTOT_JASO_2	R95pTOT_JASO_2	R99pTOT_JASO_2	R90pTOT_ASO_2	R95pTOT_ASO_2	R99pTOT_ASO_2	temp_annual	temp_JJAS	temp_JAS	temp_JASO	temp_ASO	fert_kgN_km2	ln_fert	fert_dep_kgN_km2	ln_fert_dep	LSC_MCM	LSC_MCM_mm	LSC
2001	Jenapur	1469.54208421246	1618.8727481643	1356.4009578	1105.6558788	1218.627435401	562.728002401	49	20	45	19	33	18	36	19	17	5	659.69951	391.33184	112.42321	636.29352	391.33184	112.42321	613.97214	391.33184	112.42321	637.37813	391.33184	112.42321	149.80253	28.55881	0	573.12183	334.65473	112.42321	573.12183	334.65473	112.42321	596.52782	334.65473	112.42321	129.91889	0	0	25.7011898388038	27.6693456532258	27.5424407598566	27.3282811167675	27.5426985857975	1226.7541764917	7.1121270794816	1809.1751464917	7.50062630021754	5353.05	3.30665273479341	0.0973833819700606
2002	Jenapur	432.359097213518	1107.3904027168	960.5872463	751.7930919	796.91078784	654.42847694	43	7	42	7	33	6	34	6	28	6	177.12903	59.75521	0	177.12903	59.75521	0	146.31816	28.94434	0	146.31816	28.94434	0	146.31816	28.94434	0	135.98783	30.81087	0	105.17696	0	0	105.17696	0	0	105.17696	0	0	25.9986062224851	28.3383638655914	27.8728501541219	27.4654797249664	26.8566674827509	1136.06708280948	7.03532764930651	1730.79082280948	7.45633370605419	5353.05	4.83393208652267	0.142362894611182
2003	Jenapur	1036.41160462819	1535.8162148033	1077.94587611	883.0008126	1203.84188232	922.40419832	43	18	34	12	29	11	38	17	29	15	570.33293	371.73482	102.68825	365.43305	214.73743	102.68825	314.59283	163.89721	51.84803	519.49271	320.8946	51.84803	447.37487	269.04657	0	240.8343	214.73743	0	189.99408	163.89721	0	394.89396	320.8946	0	364.83649	269.04657	0	25.7815630076968	28.3969991908602	27.3675386989247	26.9742428523185	26.6737128353495	1201.46027594548	7.09129299257876	1808.48678594548	7.50024574472763	5353.05	3.48547563725624	0.102649849425894
2004	Jenapur	534.95179375202	1184.21187459519	978.5823475836	848.3854921836	967.3591153536	701.0087943536	39	13	35	10	32	8	35	11	24	11	364.11328	199.42724	0	281.57741	160.99373	0	225.15877	131.3339	0	307.69464	169.76741	0	307.69464	169.76741	0	238.06189	43.21994	0	181.64325	43.21994	0	265.76506	112.02818	0	287.14908	112.02818	0	25.7353197926361	28.165190233871	27.5507930896057	27.0328590359543	26.7450717253584	1299.84541665596	7.1700006261146	1919.17469665596	7.55965052712008	5353.05	4.52034818670424	0.133127615570733
2005	Jenapur	764.158568622846	1318.203858947	1026.7154733	864.06689579	1028.45123721	640.62318861	37	14	31	13	28	11	32	12	19	8	512.62236	309.8475	223.66838	472.45073	309.8475	223.66838	368.689	206.08577	147.8701	408.86063	206.08577	147.8701	247.20488	95.27574	64.74284	408.07445	223.66838	223.66838	304.31272	178.403	147.8701	326.6833	178.403	147.8701	186.25445	95.27574	64.74284	26.1741820044521	29.001611766129	27.6237235770609	27.2644887765457	27.1230005192652	1423.11403138538	7.26060272937355	2054.74608138538	7.62790755792635	5353.05	4.06086658271209	0.119595540648273
2006	Jenapur	684.165805276764	1410.2536703847	1186.81738691	1049.95674731	1101.77358239	759.81213159	49	19	45	19	39	19	41	19	26	14	598.03709	317.12505	107.34492	578.26093	317.12505	107.34492	578.26093	317.12505	107.34492	578.26093	317.12505	107.34492	432.03814	263.44638	53.66625	491.41228	287.85881	107.34492	445.6421	287.85881	107.34492	513.65535	287.85881	107.34492	432.03814	234.18014	53.66625	25.9444974148343	27.7414751693548	27.0456532258065	26.8921550756048	26.6978869825269	1511.16156662792	7.32063388351075	2155.09638662792	7.67559072851114	5353.05	3.79580646547068	0.11178932308852
2007	Jenapur	1000.24676419929	1606.1996600763	1371.964088849	1196.7022478	1239.935128276	839.304215476	44	16	41	15	34	15	34	15	21	11	667.53559	526.68296	393.66867	644.34058	526.68296	393.66867	644.34058	526.68296	393.66867	644.34058	526.68296	393.66867	447.60757	352.09163	248.38832	601.45029	467.57669	343.97914	601.45029	467.57669	343.97914	623.59197	467.57669	343.97914	426.85896	352.09163	198.69879	25.9235316616103	28.5022397473118	27.7509224408602	27.3312156209677	27.1126164193548	1568.3370736839	7.35777114826918	2224.5746636839	7.70732101393722	5353.05	3.33274258054924	0.0981517473287952
2008	Jenapur	785.408316086478	1488.61597044257	1343.1736811	946.4233231	983.358289529	629.997223529	47	15	46	15	35	9	35	9	19	7	529.05033	419.57122	180.96227	529.05033	419.57122	180.96227	288.66944	220.65091	52.64481	288.66944	220.65091	52.64481	224.27075	156.25222	52.64481	444.61564	361.71076	77.59312	245.69533	162.79045	52.64481	245.69533	162.79045	52.64481	203.09939	127.59648	52.64481	25.9835998490916	28.0609741639785	27.8109943297491	27.5327211505376	27.441540781362	1675.8611978625	7.424082460108	2344.4015578625	7.75978544910577	5380.93	3.61472005328563	0.10645619358815
2009	Jenapur	364.682441801663	1304.1463923486	1045.55709849	967.05070831	1102.2184273796	636.1473964796	52	16	43	14	41	14	46	15	25	7	541.17002	317.20563	107.67169	468.95065	266.04558	56.51164	468.95065	266.04558	56.51164	520.1107	317.20563	107.67169	254.46251	167.23411	51.16005	343.52028	207.73444	56.51164	343.52028	207.73444	56.51164	416.89466	289.38178	56.51164	213.51345	167.23411	51.16005	26.7244239585893	29.2236236370968	28.1417908494624	27.5299349919355	27.453084827957	1681.73481379336	7.42758116686248	2362.57794379336	7.76750865090552	5391.33	4.13399142276574	0.121749121565771
2010	Jenapur	168.429666817563	996.15376062868	755.0533458804	657.969363971	760.00905088928	528.64367198928	33	3	26	3	23	3	27	3	20	0	92.98423	67.02086	0	92.98423	67.02086	0	92.98423	67.02086	0	92.98423	67.02086	0	0	0	0	92.98423	67.02086	0	92.98423	67.02086	0	92.98423	67.02086	0	0	0	0	26.8125014405402	29.3503168682796	28.4796497132616	27.9924042204301	27.6323276702509	1637.69798034457	7.40104686422833	2330.84388034457	7.75398566139365	5405.33	5.4262004658685	0.159805638812207
2011	Jenapur	746.593951082225	1804.4315770149	1567.0598863	1229.4957492	1269.1305425359	1001.1798040359	59	24	55	24	48	18	49	18	37	15	834.90288	627.29186	153.76399	834.90288	627.29186	153.76399	614.87883	431.18929	153.76399	614.87883	431.18929	153.76399	530.52047	367.89702	153.76399	752.30344	479.42171	153.76399	532.27939	343.72855	153.76399	532.27939	374.00274	153.76399	468.98712	339.69307	153.76399	25.6621698223886	27.9958517983871	27.423403953405	27.1972103037634	26.9368695448029	1914.30170352792	7.55710818943802	2623.78198352792	7.87237206106642	5405.33	2.9955860165904	0.0882222358000413
2012	Jenapur	365.585388698495	1412.8354982767	1168.32000386	992.763900007	1056.688920133	824.923887333	49	21	43	20	38	16	40	16	33	15	603.33506	321.58481	0	570.47456	288.72431	0	443.98583	209.46003	0	443.98583	209.46003	0	417.05565	209.46003	0	463.64363	230.46266	0	313.37438	151.19838	0	381.39096	151.19838	0	375.67478	151.19838	0	26.1131781122853	28.7715646129032	27.6619237060932	27.2256766505376	26.9259589749104	1858.50162047885	7.52752586166528	2584.31628047885	7.8572162569784	5405.33	3.82587357593515	0.112674821850542
2013	Jenapur	408.287215337645	1566.46812571827	1077.44807723	843.1957354	1215.180343491	892.686321991	55	14	38	9	28	8	43	13	33	10	544.85801	333.18727	175.45078	330.31678	187.52264	101.82333	288.34199	187.52264	101.82333	502.88322	333.18727	175.45078	383.7172	240.09511	123.18469	288.34199	187.52264	0	288.34199	187.52264	0	483.28983	333.18727	125.89354	364.12381	240.09511	73.62745	25.7317433854327	28.1925069973118	27.7774966630824	27.2256468521505	26.9682254802867	1736.59276776972	7.45968029302598	2478.74180776972	7.81550637484406	5405.33	3.45064793292331	0.101624147634319
2014	Jenapur	NA	1356.60764341579	1135.1699627562	1026.195941169	1101.174731503	689.383217964	41	15	34	13	30	12	31	13	20	6	614.00299	502.38811	236.90049	547.5759	435.96102	236.90049	526.4169	435.96102	236.90049	564.54543	474.08955	236.90049	304.15708	284.65686	147.44209	485.08215	348.57117	236.90049	485.08215	348.57117	236.90049	523.21068	386.6997	236.90049	284.65686	284.65686	147.44209	25.6903905444188	28.5034873252688	27.6225714336918	27.1701259946237	27.0335398207885	1779.14735157237	7.48388951255075	2537.63077157237	7.83898615761715	5405.33	3.9844460749093	0.1173448998648
2015	Jenapur	NA	1179.89849891466	1019.257005204	820.050979874	835.9361215061	381.3174118061	34	12	33	12	26	8	26	8	10	2	390.46579	251.70062	56.07117	390.46579	251.70062	56.07117	302.42077	251.70062	56.07117	302.42077	251.70062	56.07117	70.27713	43.77264	0	327.64297	222.76671	56.07117	302.42077	222.76671	56.07117	302.42077	222.76671	56.07117	70.27713	43.77264	0	26.3665909045699	28.929145938172	28.3587171397849	28.1015973709677	28.0691744516129	1955.38917495536	7.57834451908169	2730.20697495536	7.91213270030716	5405.33	4.58118219912318	0.134919222474545
