Year	Station	Annual_DIN_flux	precip	precip_JJAS	precip_JAS	precip_JASO	precip_ASO	pre_gt_10	pre_gt_20	pre_gt_10_JJAS	pre_gt_20_JJAS	pre_gt_10_JAS	pre_gt_20_JAS	pre_gt_10_JASO	pre_gt_20_JASO	pre_gt_10_ASO	pre_gt_20_ASO	R90pTOT	R95pTOT	R99pTOT	R90pTOT_JJAS_1	R95pTOT_JJAS_1	R99pTOT_JJAS_1	R90pTOT_JAS_1	R95pTOT_JAS_1	R99pTOT_JAS_1	R90pTOT_JASO_1	R95pTOT_JASO_1	R99pTOT_JASO_1	R90pTOT_ASO_1	R95pTOT_ASO_1	R99pTOT_ASO_1	R90pTOT_JJAS_2	R95pTOT_JJAS_2	R99pTOT_JJAS_2	R90pTOT_JAS_2	R95pTOT_JAS_2	R99pTOT_JAS_2	R90pTOT_JASO_2	R95pTOT_JASO_2	R99pTOT_JASO_2	R90pTOT_ASO_2	R95pTOT_ASO_2	R99pTOT_ASO_2	temp_annual	temp_JJAS	temp_JAS	temp_JASO	temp_ASO	fert_kgN_km2	ln_fert	fert_dep_kgN_km2	ln_fert_dep	LSC_MCM	LSC_MCM_mm	LSC
1990	Polavaram	437.737173361819	1545.4183782653	1139.6735542	867.6480144	1079.3760881234	816.3736601234	54	15	39	13	30	11	41	11	33	9	587.13057	397.37316	51.20588	502.37291	348.5491	51.20588	424.90807	290.36917	51.20588	442.48354	290.36917	51.20588	352.09444	236.56385	51.20588	447.87306	302.78977	51.20588	332.01511	244.60984	51.20588	370.40822	244.60984	51.20588	334.51897	214.22359	51.20588	26.0940672888339	26.815075483871	26.3922370896057	26.1538125047043	26.0988547374552	2098.93508445892	7.64918539245288	2478.38438445892	7.81536216898867	20852	13.4927863504548	0.0438362129644405
1991	Polavaram	157.225541003648	921.819096618912	832.49025058	651.26590577	681.150239878	371.705244878	27	6	27	6	21	5	21	5	9	2	288.63372	96.22155	40.82127	288.63372	96.22155	40.82127	231.13471	96.22155	40.82127	231.13471	96.22155	40.82127	84.63175	67.50379	40.82127	180.18667	96.22155	40.82127	139.99577	96.22155	40.82127	158.92538	96.22155	40.82127	67.50379	67.50379	40.82127	26.7181574859401	27.6640613763441	26.8640618351254	26.7998035638441	26.7057117410394	2111.82180889334	7.6553062704776	2496.72824889334	7.82273645331733	20869.33	22.6392901563283	0.0735519498256281
1992	Polavaram	216.404944980764	1067.99432461503	984.61537027	805.00557058	846.646669537	591.830716437	37	16	36	16	32	14	33	14	24	10	472.87712	388.25008	84.89978	472.87712	388.25008	84.89978	387.97734	303.3503	0	387.97734	303.3503	0	275.7826	212.37078	0	472.87712	364.54209	45.27189	387.97734	279.64231	0	387.97734	303.3503	0	275.7826	212.37078	0	26.7493753876163	28.235105438172	27.0910533620072	26.9653638496304	26.4283524446685	2211.68736179143	7.70151101530752	2602.05094179143	7.86405523681756	20886.93	19.5571544891205	0.0635385136098783
1993	Polavaram	121.55551873482	1026.03544161703	863.83098073	745.4098671	848.5324199	542.3333905	33	8	31	8	28	8	29	8	18	3	300.05554	126.69473	0	300.05554	126.69473	0	281.67478	126.69473	0	281.67478	126.69473	0	104.14716	48.83317	0	211.10864	79.21087	0	211.10864	79.21087	0	211.10864	103.16511	0	69.99192	48.83317	0	26.7365178799965	28.1663785994624	27.0259043548387	26.950824906754	26.670955359543	2306.56619851327	7.7435152034372	2702.38691851327	7.90189070534957	22487.13	21.9165236286188	0.0712037804698466
1994	Polavaram	337.808022600967	1297.22477605186	1135.44949749	960.10779879	1056.66459222	634.89557822	47	12	44	11	36	11	39	12	24	7	475.207	400.0518	211.30095	450.53796	375.38276	211.30095	431.50277	375.38276	211.30095	456.17181	400.0518	211.30095	247.47198	210.62988	84.4149	432.74095	330.46029	132.45866	375.38276	330.46029	132.45866	438.3748	355.12933	211.30095	229.67497	165.70741	84.4149	26.4745222814158	27.1256213897849	26.1656398530466	26.2180024679099	26.2083649034498	2495.22154522325	7.82213279992418	2896.49940522325	7.9712581851934	24147.7	18.6148926892178	0.0604772342079851
1995	Polavaram	188.122484656714	1211.06472547843	878.5350026951	756.63841531	933.880900431	571.885213221	42	14	33	10	27	10	33	14	16	8	439.15622	278.61918	123.84248	328.96973	206.58026	123.84248	311.32322	206.58026	123.84248	403.82435	278.61918	123.84248	227.87121	207.409	82.10117	311.32322	206.58026	84.73825	311.32322	206.58026	84.73825	403.82435	233.13662	123.84248	227.87121	185.18381	82.10117	26.6251933096855	28.666605077957	27.3191946594982	27.1012345883737	27.01638203181	2578.07977137287	7.85480012614409	2984.81477137287	8.00129297075991	24227.55	20.0051652816731	0.0649940392516993
1996	Polavaram	134.101837276546	999.043469250423	857.965924403	748.3128446	843.338823666	573.349288166	33	4	30	4	28	2	31	2	21	0	138.65109	102.67394	0	138.65109	102.67394	0	84.93884	48.96169	0	84.93884	48.96169	0	17.07947	0	0	121.57162	78.79796	0	48.96169	25.08571	0	67.85937	48.96169	0	0	0	0	26.9108313532513	28.0558978010753	26.8933575125448	26.6375145406586	26.2835950864695	2703.79751076363	7.90241254928621	3115.98965076363	8.04430208566408	27236.36	27.2624373596429	0.0885719212464032
1997	Polavaram	99.0033521480709	1055.4375187176	774.65256141	687.9990465	764.67519035	529.91347395	25	9	21	9	21	9	23	9	16	7	237.56545	155.83627	0	237.56545	155.83627	0	237.56545	155.83627	0	237.56545	155.83627	0	175.99784	133.42974	0	220.27848	110.97995	0	220.27848	110.97995	0	220.27848	110.97995	0	175.99784	110.97995	0	26.7222211167454	28.3162526801075	27.3535674623656	27.1662628623992	26.8986193004032	2861.27275843473	7.9590218252534	3278.92203843473	8.09527000054331	27522.31	26.0766833771844	0.084719569126655
1998	Polavaram	162.979331276063	1174.3530044633	951.11601119	803.494071	906.10725014	625.31308114	38	7	33	7	29	5	33	5	23	2	264.71887	148.87222	45.15488	264.71887	148.87222	45.15488	196.00156	80.15491	0	196.00156	80.15491	0	100.50206	24.67746	0	191.9085	125.30979	45.15488	123.19119	55.47745	0	123.19119	80.15491	0	83.16876	24.67746	0	26.998363297738	28.4820556532258	27.2930289820789	27.1703952521841	26.9261351749552	2979.9041116803	7.99964640169326	3403.0105316803	8.13241576931842	27599.07	23.5015109554842	0.0763531869898771
1999	Polavaram	203.187304953196	1123.53165347346	950.45571218	749.74449705	863.596881534	634.603298984	37	6	36	6	29	4	30	4	21	4	240.60691	163.47706	48.12104	240.60691	163.47706	48.12104	167.82996	90.70011	0	167.82996	90.70011	0	167.82996	90.70011	0	203.47167	163.47706	48.12104	130.69472	90.70011	0	130.69472	90.70011	0	167.82996	90.70011	0	26.4442051163481	27.2439462016129	26.5842938243728	26.4820151339046	26.2270102860663	3042.60550612801	8.02046950170596	3471.16906612801	8.15224672286573	28292.94	25.1821476613771	0.0818133452286457
