Year	Station	Annual_DIN_flux	precip	precip_JJAS	precip_JAS	precip_JASO	precip_ASO	pre_gt_10	pre_gt_20	pre_gt_10_JJAS	pre_gt_20_JJAS	pre_gt_10_JAS	pre_gt_20_JAS	pre_gt_10_JASO	pre_gt_20_JASO	pre_gt_10_ASO	pre_gt_20_ASO	R90pTOT	R95pTOT	R99pTOT	R90pTOT_JJAS_1	R95pTOT_JJAS_1	R99pTOT_JJAS_1	R90pTOT_JAS_1	R95pTOT_JAS_1	R99pTOT_JAS_1	R90pTOT_JASO_1	R95pTOT_JASO_1	R99pTOT_JASO_1	R90pTOT_ASO_1	R95pTOT_ASO_1	R99pTOT_ASO_1	R90pTOT_JJAS_2	R95pTOT_JJAS_2	R99pTOT_JJAS_2	R90pTOT_JAS_2	R95pTOT_JAS_2	R99pTOT_JAS_2	R90pTOT_JASO_2	R95pTOT_JASO_2	R99pTOT_JASO_2	R90pTOT_ASO_2	R95pTOT_ASO_2	R99pTOT_ASO_2	temp_annual	temp_JJAS	temp_JAS	temp_JASO	temp_ASO	fert_kgN_km2	ln_fert	fert_dep_kgN_km2	ln_fert_dep	LSC_MCM	LSC_MCM_mm	LSC
1990	Ghatsila	NA	1580.5290937092	1071.174953	861.9525451	1040.51301261	759.40061571	49	14	35	10	28	9	34	11	23	7	417.8123	217.81789	118.75377	315.91993	183.49484	118.75377	284.82687	152.40178	118.75377	346.12135	186.72483	118.75377	258.41777	186.72483	118.75377	232.75507	152.40178	65.58765	201.66201	152.40178	118.75377	262.95649	186.72483	118.75377	237.21919	186.72483	65.58765	25.4312246082803	28.2520396263441	27.7666676129032	27.2019957878024	27.1081499751344	1085.42789157931	6.98972955835028	1560.62339157931	7.35284063040751	2918.9	1.84678663089327	0.130275580621703
1991	Ghatsila	312.728692278972	1265.55480729477	998.76870049	817.84102672	874.293737771	586.114693571	42	9	35	9	27	8	29	8	18	5	341.90596	234.19156	65.18665	341.90596	234.19156	65.18665	318.81934	234.19156	65.18665	318.81934	234.19156	65.18665	188.939	169.00491	0	281.79737	203.50274	65.18665	258.71075	203.50274	65.18665	258.71075	203.50274	65.18665	169.00491	138.31609	0	25.9109021499495	28.6129428817204	28.1390135089606	27.6616473192204	27.3823686836918	1092.09203771503	6.995850436375	1574.61802771503	7.3617679997608	2918.9	2.3064192741201	0.16269887656039
1992	Ghatsila	237.855463144075	1103.970322167	958.545276174	770.229378336	810.906484194	522.450409694	38	11	37	11	30	8	30	8	18	5	325.19132	151.0574	0	325.19132	151.0574	0	244.10858	151.0574	0	244.10858	151.0574	0	173.39387	151.0574	0	222.84988	121.28318	0	222.84988	121.28318	0	222.84988	121.28318	0	173.39387	121.28318	0	25.6382511958407	28.4795564973118	27.8891155519713	27.4995940858535	27.2396153402778	1143.73577711706	7.04205518120492	1633.59225711706	7.39853670763243	2918.9	2.64400223573986	0.186512573062913
1993	Ghatsila	380.924173454188	1461.5810183553	1181.14246248	898.5847128	983.461944714	747.305280414	45	16	40	16	31	12	33	12	24	9	509.09951	301.12948	60.84179	509.09951	301.12948	60.84179	370.46528	205.18114	60.84179	370.46528	205.18114	60.84179	294.79987	205.18114	60.84179	425.46427	270.39527	60.84179	306.99546	174.44693	60.84179	329.13005	205.18114	60.84179	253.46464	174.44693	60.84179	25.7085764414539	28.2906115913978	27.8707335663082	27.5862676747312	27.2119487275986	1192.80072269875	7.08405936933461	1689.98769269875	7.43247652546383	2918.9	1.99708395452796	0.140877818462751
1994	Ghatsila	1138.04710146752	1650.1035930717	1422.86910928	1100.70200679	1172.789946645	667.580919645	63	19	60	19	49	16	51	16	31	6	621.48649	369.88214	77.58647	621.48649	369.88214	77.58647	498.02899	292.29567	0	498.02899	292.29567	0	163.3671	94.13362	0	519.79369	284.89653	77.58647	416.65437	207.31006	0	416.65437	207.31006	0	143.18931	37.55455	0	25.8037504008218	28.303868733871	27.8081445340502	27.4971985567876	27.3520990434588	1290.36056470185	7.16267696582158	1794.87802470185	7.49269234580114	2918.9	1.76891924377088	0.124782678031241
1995	Ghatsila	637.450369586335	1551.8900789993	1128.212336684	993.0846904	1102.36178918	810.97402218	53	18	39	14	36	14	41	14	29	13	606.06045	408.81759	59.452	447.00036	272.53233	0	447.00036	272.53233	0	447.00036	272.53233	0	392.70048	237.96048	0	346.12378	185.1302	0	346.12378	216.60719	0	346.12378	216.60719	0	311.55193	182.03534	0	25.6878192097503	28.7255771129032	28.0694177060932	27.6245351545699	27.3896853673835	1333.20925991663	7.1953442920415	1845.05720991663	7.52026556407878	2918.9	1.8808677492688	0.132679722719301
1996	Ghatsila	760.913454634471	1212.9172411474	1089.92153493	753.59690434	809.91069964	515.30264114	39	17	37	16	29	12	31	13	20	7	590.25049	345.75265	148.25606	568.34527	345.75265	148.25606	347.26653	146.08213	0	369.17175	146.08213	0	208.46378	71.82975	0	465.42816	285.17487	148.25606	265.75764	85.50435	0	287.66286	85.50435	0	167.7589	41.19442	0	26.041018853118	28.6363317580645	28.2745671218638	27.7587860445229	27.504991500224	1398.22200938725	7.24295671518361	1917.40044938725	7.55872561501611	2918.9	2.40651208588541	0.169759599737966
1997	Ghatsila	1161.42199101437	1528.3785112919	1250.79854809	954.139357	1016.71703286	688.91986186	40	15	38	15	35	12	36	12	24	7	589.68084	382.0757	205.47826	589.68084	382.0757	205.47826	380.06736	194.46733	60.40086	380.06736	194.46733	60.40086	246.52301	133.94122	60.40086	483.93615	293.6841	205.47826	296.32778	136.9035	60.40086	318.23402	136.9035	60.40086	184.68967	106.07573	60.40086	25.6530420249282	28.7986250080645	28.0880614551971	27.5716289820229	27.2787321910842	1479.65760371371	7.2995659911508	2006.16653371371	7.60398098287954	2918.9	1.90980177909772	0.134720780128225
1998	Ghatsila	607.96902698241	1302.7315803841	785.4106361761	669.3011349441	817.778279312	593.474888412	38	8	26	7	21	7	24	7	14	6	296.60844	117.15318	0	256.70082	117.15318	0	256.70082	117.15318	0	276.40336	117.15318	0	214.06062	117.15318	0	217.54582	117.15318	0	217.54582	117.15318	0	217.54582	117.15318	0	194.35808	117.15318	0	25.9386306802394	29.2835391317204	28.3981841756272	28.1190307879704	27.8998061043907	1541.00575143965	7.34019056759067	2074.84517143965	7.63764181370721	2918.9	2.24059970906623	0.158055848551512
1999	Ghatsila	1022.33126289672	1572.171062999	1224.300454075	1003.1448897	1167.374198326	846.017837326	47	19	40	15	34	13	37	16	25	12	676.38249	396.73293	119.248	522.84566	317.46421	119.248	450.92599	245.54454	119.248	557.3943	324.81326	119.248	413.42409	275.0908	119.248	462.37807	288.60856	66.97411	390.4584	216.68889	119.248	496.92671	295.95761	66.97411	372.68852	246.23515	66.97411	26.0306596928946	28.2643753467742	27.7933812401434	27.4549779613575	27.1973757764337	1573.43069058064	7.36101366760336	2114.60060058064	7.65662123231458	2918.9	1.85660458247593	0.130968156213031
